user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,time_on_site_hours,age_group,engagement_score,engagement_level,funnel_stage,customer_stage,customer_recommendation,predicted_buyer,buyer_label
5132,59,Female,Mobile,6.24,7,14,3,1,1,1,6.78,88.5,1,0.1,Senior Users,0.319,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5133,35,Female,Desktop,22.61,10,2,9,0,1,1,24.34,89.18,1,0.38,Adults,0.809,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5134,28,Female,Mobile,4.42,16,1,4,0,1,1,4.38,8.55,1,0.07,Adults,0.504,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5135,33,Male,Mobile,7.96,8,8,9,1,0,0,8.79,89.68,1,0.13,Adults,0.679,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5136,35,Male,Desktop,6.7,19,7,9,0,0,1,9.88,48.96,1,0.11,Adults,0.845,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5138,43,Male,Mobile,26.32,6,2,4,0,1,0,24.29,30.05,1,0.44,Mid-Age Users,0.492,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5139,33,Female,Mobile,15.82,10,4,9,0,0,1,12.25,64.55,1,0.26,Adults,0.763,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
5140,23,Female,Desktop,2.69,19,14,9,1,1,0,1.84,2.71,1,0.04,Young Adults,0.818,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5141,59,Female,Mobile,17.34,14,9,1,0,0,0,13.68,37.12,1,0.29,Senior Users,0.392,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5142,29,Female,Desktop,24.13,6,14,7,0,0,0,17.2,62.86,1,0.4,Adults,0.644,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5143,30,Male,Mobile,4.83,4,4,4,1,0,1,4.5,19.69,1,0.08,Adults,0.318,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,0,Non-Buyer
5144,21,Male,Mobile,3.11,15,7,5,1,1,0,2.28,67.26,1,0.05,Young Adults,0.535,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5145,56,Female,Mobile,15.73,5,5,7,0,0,0,6.56,82.89,1,0.26,Senior Users,0.573,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5146,19,Female,Desktop,22.64,16,6,7,0,0,1,17.8,3.73,1,0.38,Young Adults,0.792,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5147,43,Male,Mobile,18.16,7,4,9,0,1,1,16.79,49.88,1,0.3,Mid-Age Users,0.732,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5148,44,Male,Tablet,16.68,2,11,6,1,1,1,10.5,58.06,1,0.28,Mid-Age Users,0.476,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5149,44,Male,Tablet,8.23,13,0,7,0,1,1,5.46,78.21,1,0.14,Mid-Age Users,0.649,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5150,32,Female,Desktop,10.63,2,7,9,0,0,1,11.84,69.75,1,0.18,Adults,0.602,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5151,25,Male,Tablet,29.01,9,3,6,0,1,1,30.91,45.46,1,0.48,Young Adults,0.669,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5152,24,Female,Mobile,7.98,5,4,9,1,1,1,5.36,35.45,1,0.13,Young Adults,0.632,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5153,57,Female,Mobile,27.15,3,0,5,0,0,1,21.58,98.56,1,0.45,Senior Users,0.506,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
5154,29,Male,Desktop,17.84,2,2,4,0,1,1,12.87,50.18,1,0.3,Adults,0.373,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5155,30,Female,Desktop,4.58,14,14,4,0,1,1,5.94,40.79,1,0.08,Adults,0.474,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5156,34,Male,Desktop,15.73,8,1,7,0,0,0,12.58,99.3,1,0.26,Adults,0.62,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5157,34,Female,Desktop,28.51,12,11,0,0,1,1,25.83,49.88,1,0.48,Adults,0.38,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5158,53,Female,Tablet,13.14,17,1,1,1,0,0,15.31,18.61,1,0.22,Senior Users,0.412,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5159,38,Female,Mobile,26.04,16,12,0,1,1,0,21.5,97.65,1,0.43,Mid-Age Users,0.426,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5160,25,Female,Desktop,8.44,6,0,9,1,1,1,14.3,65.77,1,0.14,Young Adults,0.651,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5161,22,Not Specified,Desktop,17.56,6,5,6,0,0,1,22.79,51.97,1,0.29,Young Adults,0.545,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5162,43,Female,Desktop,25.47,18,14,8,1,0,1,32.97,6.78,1,0.42,Mid-Age Users,0.898,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5163,33,Male,Mobile,27.7,2,14,6,0,0,1,30.6,35.59,1,0.46,Adults,0.55,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5164,53,Male,Desktop,15.09,8,7,8,1,1,0,15.98,43.33,1,0.25,Senior Users,0.671,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5165,45,Female,Tablet,19.55,14,2,3,0,0,1,13.31,51.14,1,0.33,Mid-Age Users,0.518,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
5166,46,Male,Mobile,1.09,2,0,6,0,1,0,1.06,43.66,1,0.02,Senior Users,0.372,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5167,29,Female,Desktop,8.34,17,13,9,1,0,0,6.46,43.81,1,0.14,Adults,0.824,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5169,47,Male,Tablet,3.71,18,1,6,1,1,1,4.18,97.4,1,0.06,Senior Users,0.642,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5170,40,Female,Mobile,9.11,6,2,9,1,0,0,8.0,8.62,1,0.15,Mid-Age Users,0.655,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5171,33,Male,Mobile,10.31,17,5,9,0,1,1,10.67,16.86,1,0.17,Adults,0.837,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5172,31,Female,Mobile,29.09,18,13,1,0,1,1,26.79,94.16,1,0.48,Adults,0.534,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5173,27,Male,Mobile,15.73,14,2,1,0,1,1,13.18,31.9,1,0.26,Adults,0.381,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5174,24,Female,Mobile,13.35,10,8,7,1,0,1,17.1,61.15,1,0.22,Young Adults,0.636,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5175,54,Male,Desktop,29.65,4,11,1,0,0,1,41.46,79.79,1,0.49,Senior Users,0.316,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5176,46,Female,Tablet,5.44,18,0,0,0,1,1,7.78,47.09,1,0.09,Senior Users,0.32,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5177,20,Male,Desktop,14.81,11,6,0,0,1,1,19.09,1.66,1,0.25,Young Adults,0.272,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5178,32,Female,Mobile,19.76,16,9,0,0,0,0,26.12,82.81,1,0.33,Adults,0.384,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5179,53,Male,Tablet,2.61,4,7,5,1,0,1,1.45,75.62,1,0.04,Senior Users,0.358,Low,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
5180,36,Female,Desktop,21.79,19,8,4,1,0,0,27.93,4.14,1,0.36,Mid-Age Users,0.667,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5181,30,Male,Mobile,3.9,6,7,6,1,1,0,3.13,89.74,1,0.06,Adults,0.454,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5182,59,Female,Mobile,5.07,8,4,2,1,1,1,3.23,85.7,1,0.08,Senior Users,0.271,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5183,38,Male,Mobile,5.63,18,0,4,0,1,1,5.75,27.5,1,0.09,Mid-Age Users,0.544,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5184,54,Female,Desktop,27.94,19,14,1,0,0,1,29.91,8.01,1,0.47,Senior Users,0.542,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5185,44,Female,Mobile,20.81,18,0,8,1,0,0,20.49,40.32,1,0.35,Mid-Age Users,0.867,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5186,46,Not Specified,Mobile,20.01,16,13,8,1,1,0,23.07,87.49,1,0.33,Senior Users,0.83,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5187,37,Female,Desktop,17.11,7,14,3,1,0,1,20.78,48.24,1,0.29,Mid-Age Users,0.391,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
5188,42,Male,Mobile,9.49,17,7,1,0,1,1,6.05,28.16,1,0.16,Mid-Age Users,0.387,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5189,23,Male,Desktop,19.01,3,6,9,1,0,1,21.23,23.18,1,0.32,Young Adults,0.674,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
5190,53,Male,Desktop,12.89,15,4,7,0,0,1,7.15,35.5,1,0.21,Senior Users,0.712,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5191,19,Female,Mobile,5.22,4,9,3,0,1,0,4.95,99.39,1,0.09,Young Adults,0.265,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5192,39,Female,Desktop,21.0,16,2,4,1,1,0,12.6,87.84,1,0.35,Mid-Age Users,0.615,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5193,49,Female,Mobile,4.76,14,8,3,1,1,0,4.52,54.7,1,0.08,Senior Users,0.419,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
5194,33,Female,Mobile,6.53,17,3,1,1,0,0,4.41,80.84,1,0.11,Adults,0.368,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5195,35,Female,Desktop,24.71,9,13,5,1,0,0,30.5,31.63,1,0.41,Adults,0.585,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5196,22,Male,Mobile,20.14,7,5,0,1,0,1,28.19,61.52,1,0.34,Young Adults,0.245,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5197,53,Male,Tablet,19.3,14,10,7,1,0,0,12.92,87.28,1,0.32,Senior Users,0.739,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5198,47,Male,Mobile,13.13,12,3,0,0,0,1,16.24,36.77,1,0.22,Senior Users,0.277,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5199,36,Female,Mobile,12.49,17,8,4,1,0,0,8.07,80.04,1,0.21,Mid-Age Users,0.574,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5200,40,Female,Tablet,21.02,9,3,8,1,1,0,19.63,61.43,1,0.35,Mid-Age Users,0.727,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5201,51,Female,Mobile,22.46,12,13,0,0,0,1,25.28,61.54,1,0.37,Senior Users,0.339,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5202,30,Female,Desktop,15.8,12,7,9,0,0,0,16.4,4.11,1,0.26,Adults,0.795,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
5203,46,Not Specified,Mobile,29.11,8,10,6,0,0,1,16.22,89.93,0,0.49,Senior Users,0.654,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5204,53,Female,Desktop,28.72,10,11,6,1,0,1,24.78,77.61,1,0.48,Senior Users,0.683,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5205,39,Female,Mobile,12.96,12,11,4,0,0,1,12.57,3.65,0,0.22,Mid-Age Users,0.498,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5206,53,Male,Mobile,24.8,5,2,3,0,1,1,22.11,61.07,1,0.41,Senior Users,0.411,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
5207,26,Male,Mobile,16.75,1,7,8,1,0,0,19.52,74.59,1,0.28,Adults,0.572,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
5208,56,Female,Mobile,15.84,9,14,4,1,1,0,21.99,79.51,1,0.26,Senior Users,0.47,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5209,36,Female,Desktop,2.59,15,0,0,0,1,1,3.02,8.85,1,0.04,Mid-Age Users,0.254,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5210,55,Female,Mobile,17.65,2,2,8,1,0,1,19.24,63.99,1,0.29,Senior Users,0.594,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5211,23,Male,Mobile,27.12,4,13,4,1,0,0,17.6,23.3,1,0.45,Young Adults,0.466,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5212,32,Male,Mobile,23.62,4,10,8,1,1,0,20.05,45.14,1,0.39,Adults,0.665,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
5213,37,Female,Desktop,23.8,3,4,7,0,0,1,24.95,52.65,1,0.4,Mid-Age Users,0.595,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5214,26,Male,Desktop,5.64,16,0,9,1,0,1,8.09,2.73,1,0.09,Adults,0.79,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5215,49,Male,Mobile,11.4,8,5,6,1,0,1,9.17,29.95,1,0.19,Senior Users,0.536,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5216,21,Male,Mobile,7.76,7,14,5,0,0,1,6.5,79.74,1,0.13,Young Adults,0.44,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5217,35,Female,Mobile,10.16,12,10,8,0,0,0,11.07,84.23,1,0.17,Adults,0.702,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5218,22,Male,Desktop,17.81,12,1,3,0,1,1,24.93,33.0,1,0.3,Young Adults,0.475,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
5219,37,Male,Mobile,11.58,4,11,4,0,1,0,12.08,44.18,1,0.19,Mid-Age Users,0.363,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,0,Non-Buyer
5220,40,Female,Mobile,17.26,15,2,0,1,1,1,11.64,83.12,1,0.29,Mid-Age Users,0.352,Low,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5221,28,Female,Desktop,15.73,6,10,6,1,1,1,7.9,20.08,1,0.26,Adults,0.533,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5222,54,Male,Tablet,9.31,3,0,5,1,1,0,12.93,73.1,1,0.16,Senior Users,0.387,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
5223,39,Female,Mobile,3.77,7,10,6,1,0,0,4.41,40.73,1,0.06,Mid-Age Users,0.469,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5224,21,Male,Desktop,26.86,6,5,0,1,0,0,19.35,98.71,1,0.45,Young Adults,0.274,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5225,46,Male,Mobile,1.33,1,4,6,1,0,0,1.63,60.18,1,0.02,Senior Users,0.358,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5226,51,Female,Tablet,1.05,9,9,6,1,1,1,1.28,14.81,1,0.02,Senior Users,0.482,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5227,30,Female,Mobile,24.98,1,1,7,0,0,1,31.78,17.19,1,0.42,Adults,0.571,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5228,59,Male,Mobile,29.91,16,14,1,1,0,1,41.64,2.73,1,0.5,Senior Users,0.508,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5229,26,Female,Desktop,22.09,3,10,0,1,1,1,14.4,71.48,1,0.37,Adults,0.195,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5230,59,Female,Mobile,1.44,2,7,0,0,1,0,2.1,44.33,1,0.02,Senior Users,0.041,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5231,48,Male,Mobile,7.57,6,8,7,1,1,1,11.34,1.1,1,0.13,Senior Users,0.534,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5232,24,Male,Mobile,29.18,8,13,0,0,0,0,15.01,10.14,1,0.49,Young Adults,0.321,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5233,21,Male,Desktop,24.45,7,0,8,0,1,1,14.46,28.94,1,0.41,Young Adults,0.718,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5234,36,Male,Mobile,17.44,9,2,1,1,1,1,16.29,42.41,1,0.29,Mid-Age Users,0.314,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5235,59,Male,Desktop,7.87,19,11,3,0,1,0,4.21,93.84,1,0.13,Senior Users,0.519,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5236,47,Male,Mobile,1.42,18,5,7,1,0,1,1.75,54.13,1,0.02,Senior Users,0.683,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5237,48,Female,Mobile,1.6,3,5,5,0,1,1,1.84,89.42,1,0.03,Senior Users,0.336,Low,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
5238,52,Female,Mobile,18.75,11,13,1,0,1,0,23.92,25.05,1,0.31,Senior Users,0.354,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5239,38,Male,Mobile,1.63,11,9,0,1,1,0,2.44,33.22,1,0.03,Mid-Age Users,0.185,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5240,48,Female,Desktop,29.82,3,5,1,1,0,0,42.74,88.08,1,0.5,Senior Users,0.302,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5241,36,Female,Desktop,6.32,1,7,6,0,1,1,5.06,49.14,1,0.11,Mid-Age Users,0.391,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5242,48,Male,Mobile,21.61,10,11,8,0,1,0,19.37,59.02,1,0.36,Senior Users,0.746,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
5243,49,Female,Mobile,5.5,2,4,7,1,0,0,7.02,57.42,1,0.09,Senior Users,0.457,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
5244,19,Female,Desktop,16.66,17,9,1,1,0,1,14.8,64.54,1,0.28,Young Adults,0.435,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5245,27,Male,Desktop,3.34,9,9,2,0,1,0,4.0,58.9,1,0.06,Adults,0.275,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5246,19,Female,Desktop,23.24,18,12,7,1,0,1,14.3,69.44,1,0.39,Young Adults,0.828,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5247,19,Female,Desktop,17.96,9,7,3,0,0,0,16.27,14.73,1,0.3,Young Adults,0.429,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
5248,41,Male,Mobile,3.5,11,11,5,1,0,1,3.71,71.06,1,0.06,Mid-Age Users,0.475,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5249,34,Not Specified,Desktop,25.61,17,2,1,1,1,0,34.35,15.06,1,0.43,Adults,0.495,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5250,49,Female,Mobile,16.86,14,6,0,0,1,0,16.48,34.04,1,0.28,Senior Users,0.333,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5251,33,Female,Mobile,27.73,18,0,5,1,0,0,21.88,83.13,1,0.46,Adults,0.747,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5252,33,Male,Desktop,27.58,18,3,7,0,0,0,20.91,60.78,1,0.46,Adults,0.857,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5253,56,Male,Mobile,27.69,12,4,4,0,0,1,15.84,96.72,1,0.46,Senior Users,0.596,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5254,48,Female,Desktop,3.26,18,6,0,0,0,0,2.71,25.23,1,0.05,Senior Users,0.306,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5255,41,Female,Mobile,4.51,8,13,9,0,1,1,5.35,92.07,1,0.08,Mid-Age Users,0.656,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5256,18,Male,Mobile,29.64,8,5,1,1,0,0,16.56,64.19,1,0.49,Young Adults,0.379,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5257,28,Male,Mobile,15.14,8,12,2,1,1,1,11.72,36.92,1,0.25,Adults,0.338,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5258,38,Female,Desktop,7.91,15,5,1,0,0,0,4.84,49.88,1,0.13,Mid-Age Users,0.345,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
5259,21,Male,Mobile,23.32,9,12,8,1,1,0,21.09,95.49,1,0.39,Young Adults,0.742,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5260,24,Female,Desktop,8.66,14,14,9,1,1,0,5.14,77.96,1,0.14,Young Adults,0.779,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
5261,43,Female,Mobile,22.09,13,1,1,1,1,0,27.53,0.65,1,0.37,Mid-Age Users,0.408,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
5262,29,Male,Desktop,25.28,8,10,2,1,1,1,36.1,49.88,1,0.42,Adults,0.406,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5263,48,Male,Tablet,23.74,17,1,8,1,1,1,16.44,12.62,1,0.4,Senior Users,0.871,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5264,34,Female,Mobile,8.95,19,1,2,1,1,1,6.72,85.07,1,0.15,Adults,0.471,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5265,50,Female,Mobile,12.65,6,9,7,0,1,0,8.35,75.02,1,0.21,Senior Users,0.568,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5267,45,Female,Mobile,15.25,4,11,2,1,1,1,12.38,69.45,1,0.25,Mid-Age Users,0.276,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
5268,49,Male,Desktop,5.85,7,7,9,0,0,1,4.57,49.88,1,0.1,Senior Users,0.65,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
5269,18,Male,Desktop,14.12,17,6,9,0,0,1,12.5,34.79,1,0.24,Young Adults,0.863,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
5270,45,Male,Mobile,15.81,18,0,2,0,0,1,16.2,72.04,1,0.26,Mid-Age Users,0.501,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5271,59,Male,Desktop,16.42,9,8,7,1,0,0,20.16,93.51,1,0.27,Senior Users,0.64,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
5272,24,Male,Mobile,24.78,10,10,2,0,0,1,34.31,74.97,1,0.41,Young Adults,0.434,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
5273,19,Female,Tablet,16.0,18,10,3,0,0,1,15.35,86.73,1,0.27,Young Adults,0.558,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
5274,59,Male,Mobile,7.69,7,7,4,1,0,1,10.84,23.72,1,0.13,Senior Users,0.384,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
